# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/attendance-lowest
# rows: 7366 (excluding this header and the column row)
# ranking: Texas campuses with the lowest attendance in 2025-26
# population: 7,366 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 280 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
5413,7366,203,199901101,Virginia Reinhardt Elem,Rockwall ISD,A,95.5,530,https://txschools.net/campus/virginia-reinhardt-elem-199901101
5413,7366,203,199902105,W R (Bill) Fort Elem,Royse City ISD,C,95.5,672,https://txschools.net/campus/w-r-bill-fort-elem-199902105
5413,7366,203,129902041,Warren MS,Forney ISD,B,95.5,725,https://txschools.net/campus/warren-ms-129902041
5413,7366,203,226905001,Water Valley School,Water Valley ISD,A,95.5,289,https://txschools.net/campus/water-valley-school-226905001
5413,7366,203,101913049,West Lake MS,Humble ISD,B,95.5,1265,https://txschools.net/campus/west-lake-ms-101913049
5413,7366,203,033904102,White Deer Elem,White Deer ISD,C,95.5,153,https://txschools.net/campus/white-deer-elem-033904102
5413,7366,203,129902112,Willett Elem,Forney ISD,D,95.5,854,https://txschools.net/campus/willett-elem-129902112
5413,7366,203,043912106,Windsong Ranch Elem,Prosper ISD,B,95.5,744,https://txschools.net/campus/windsong-ranch-elem-043912106
5413,7366,203,184903103,Wright Elem,Weatherford ISD,C,95.5,511,https://txschools.net/campus/wright-elem-184903103
5413,7366,203,221912108,Wylie East Elem,Wylie ISD,A,95.5,740,https://txschools.net/campus/wylie-east-elem-221912108
5413,7366,203,221912041,Wylie West JH,Wylie ISD,A,95.5,1032,https://txschools.net/campus/wylie-west-jh-221912041
5617,7366,196,126905103,A G Elder Elem,Joshua ISD,A,95.6,629,https://txschools.net/campus/a-g-elder-elem-126905103
5617,7366,196,108913113,A N Rico Elem,Weslaco ISD,B,95.6,754,https://txschools.net/campus/a-n-rico-elem-108913113
5617,7366,196,184907001,Aledo HS,Aledo ISD,A,95.6,1723,https://txschools.net/campus/aledo-hs-184907001
5617,7366,196,057905206,Alex Sanger Preparatory School,Dallas ISD,B,95.6,792,https://txschools.net/campus/alex-sanger-preparatory-school-057905206
5617,7366,196,043905129,Allen Elem,Frisco ISD,A,95.6,622,https://txschools.net/campus/allen-elem-043905129
5617,7366,196,239901101,Alton Elem,Brenham ISD,C,95.6,435,https://txschools.net/campus/alton-elem-239901101
5617,7366,196,097902102,Ann Whitney Elem,Hamilton ISD,C,95.6,359,https://txschools.net/campus/ann-whitney-elem-097902102
5617,7366,196,220908124,Annette Perry Elem,Mansfield ISD,A,95.6,585,https://txschools.net/campus/annette-perry-elem-220908124
5617,7366,196,220905055,Applied Learning Acad,Fort Worth ISD,B,95.6,352,https://txschools.net/campus/applied-learning-acad-220905055
5617,7366,196,057911101,Armstrong Elem,Highland Park ISD,A,95.6,420,https://txschools.net/campus/armstrong-elem-057911101
5617,7366,196,084910122,Art and Pat Goforth Elem,Clear Creek ISD,B,95.6,734,https://txschools.net/campus/art-and-pat-goforth-elem-084910122
5617,7366,196,057905209,Ascher Silberstein Elem,Dallas ISD,A,95.6,563,https://txschools.net/campus/ascher-silberstein-elem-057905209
5617,7366,196,106901101,Baker Elem,Canadian ISD,A,95.6,133,https://txschools.net/campus/baker-elem-106901101
5617,7366,196,240903131,Barbara Fasken Elem,United ISD,B,95.6,680,https://txschools.net/campus/barbara-fasken-elem-240903131
5617,7366,196,020901120,Bel Nafegar Sanchez Elem,Alvin ISD,B,95.6,770,https://txschools.net/campus/bel-nafegar-sanchez-elem-020901120
5617,7366,196,008901001,Bellville HS,Bellville ISD,B,95.6,769,https://txschools.net/campus/bellville-hs-008901001
5617,7366,196,043905115,Boals Elem,Frisco ISD,B,95.6,555,https://txschools.net/campus/boals-elem-043905115
5617,7366,196,148901001,Booker JH/HS,Booker ISD,B,95.6,166,https://txschools.net/campus/booker-jh-hs-148901001
5617,7366,196,017901001,Borden County School,Borden County ISD,A,95.6,238,https://txschools.net/campus/borden-county-school-017901001
5617,7366,196,169901042,Bowie Int,Bowie ISD,C,95.6,327,https://txschools.net/campus/bowie-int-169901042
5617,7366,196,043910123,Brinker Elem,Plano ISD,C,95.6,555,https://txschools.net/campus/brinker-elem-043910123
5617,7366,196,079901043,Briscoe JH,Lamar CISD,A,95.6,1454,https://txschools.net/campus/briscoe-jh-079901043
5617,7366,196,015915058,Briscoe MS,Northside ISD,B,95.6,1435,https://txschools.net/campus/briscoe-ms-015915058
5617,7366,196,246909114,Brushy Creek Elem,Round Rock ISD,A,95.6,450,https://txschools.net/campus/brushy-creek-elem-246909114
5617,7366,196,126902007,Burleson Collegiate HS,Burleson ISD,A,95.6,172,https://txschools.net/campus/burleson-collegiate-hs-126902007
5617,7366,196,043907113,C T Eddins Elem,McKinney ISD,A,95.6,382,https://txschools.net/campus/c-t-eddins-elem-043907113
5617,7366,196,071909133,Cactus Trails,Socorro ISD,A,95.6,1029,https://txschools.net/campus/cactus-trails-071909133
5617,7366,196,106901041,Canadian MS,Canadian ISD,A,95.6,142,https://txschools.net/campus/canadian-ms-106901041
5617,7366,196,071907101,Canutillo Elem,Canutillo ISD,B,95.6,477,https://txschools.net/campus/canutillo-elem-071907101
5617,7366,196,043910121,Carlisle Elem,Plano ISD,B,95.6,422,https://txschools.net/campus/carlisle-elem-043910121
5617,7366,196,227904122,Carpenter Elem,Pflugerville ISD,B,95.6,610,https://txschools.net/campus/carpenter-elem-227904122
5617,7366,196,139911101,Cecil Everett Elem,North Lamar ISD,B,95.6,318,https://txschools.net/campus/cecil-everett-elem-139911101
5617,7366,196,170906106,Cedric C Smith,Magnolia ISD,A,95.6,722,https://txschools.net/campus/cedric-c-smith-170906106
5617,7366,196,227904048,Cele MS,Pflugerville ISD,A,95.6,790,https://txschools.net/campus/cele-ms-227904048
5617,7366,196,133901101,Center Point Elem,Center Point ISD,D,95.6,244,https://txschools.net/campus/center-point-elem-133901101
5617,7366,196,099902001,Chillicothe School,Chillicothe ISD,B,95.6,172,https://txschools.net/campus/chillicothe-school-099902001
5617,7366,196,065901041,Clarendon JH,Clarendon ISD,D,95.6,82,https://txschools.net/campus/clarendon-jh-065901041
5617,7366,196,079907004,Clements HS,Fort Bend ISD,A,95.6,2614,https://txschools.net/campus/clements-hs-079907004
5617,7366,196,091902001,Collinsville HS,Collinsville ISD,B,95.6,320,https://txschools.net/campus/collinsville-hs-091902001
5617,7366,196,047901101,Comanche Elem,Comanche ISD,C,95.6,696,https://txschools.net/campus/comanche-elem-047901101
5617,7366,196,043905121,Corbell Elem,Frisco ISD,B,95.6,464,https://txschools.net/campus/corbell-elem-043905121
5617,7366,196,187904041,Corrigan-Camden JH,Corrigan-Camden ISD,C,95.6,194,https://txschools.net/campus/corrigan-camden-jh-187904041
5617,7366,196,021901109,Creek View Elem,College Station ISD,B,95.6,426,https://txschools.net/campus/creek-view-elem-021901109
5617,7366,196,130901101,Curington Elem,Boerne ISD,B,95.6,621,https://txschools.net/campus/curington-elem-130901101
5617,7366,196,220905194,Daggett Montessori,Fort Worth ISD,C,95.6,549,https://txschools.net/campus/daggett-montessori-220905194
5617,7366,196,240901104,Daiches Elem,Laredo ISD,A,95.6,392,https://txschools.net/campus/daiches-elem-240901104
5617,7366,196,057905203,Dan D Rogers Elem,Dallas ISD,B,95.6,476,https://txschools.net/campus/dan-d-rogers-elem-057905203
5617,7366,196,043901116,David and Lynda Olson Elem,Allen ISD,B,95.6,674,https://txschools.net/campus/david-and-lynda-olson-elem-043901116
5617,7366,196,079907053,David Crockett MS,Fort Bend ISD,B,95.6,1218,https://txschools.net/campus/david-crockett-ms-079907053
5617,7366,196,057905116,David G Burnet Elem,Dallas ISD,B,95.6,613,https://txschools.net/campus/david-g-burnet-elem-057905116
5617,7366,196,057909126,Davis Elem,Garland ISD,B,95.6,416,https://txschools.net/campus/davis-elem-057909126
5617,7366,196,246909107,Deep Wood Elem,Round Rock ISD,A,95.6,419,https://txschools.net/campus/deep-wood-elem-246909107
5617,7366,196,061902106,Degan Elem,Lewisville ISD,B,95.6,417,https://txschools.net/campus/degan-elem-061902106
5617,7366,196,071905145,Del Valle Elem,Ysleta ISD,C,95.6,376,https://txschools.net/campus/del-valle-elem-071905145
5617,7366,196,061905103,Dixie Hansel Elem,Krum ISD,C,95.6,522,https://txschools.net/campus/dixie-hansel-elem-061905103
5617,7366,196,070908045,Earl & Marthalu Dieterich MS,Midlothian ISD,A,95.6,1006,https://txschools.net/campus/earl-marthalu-dieterich-ms-070908045
5617,7366,196,037904102,East Side Elem,Jacksonville ISD,F,95.6,615,https://txschools.net/campus/east-side-elem-037904102
5617,7366,196,071905106,Eastwood Knolls International,Ysleta ISD,A,95.6,825,https://txschools.net/campus/eastwood-knolls-international-071905106
5617,7366,196,014910103,Edna Bigham Mays Elem,Troy ISD,B,95.6,438,https://txschools.net/campus/edna-bigham-mays-elem-014910103
5617,7366,196,120901042,Edna JH,Edna ISD,B,95.6,318,https://txschools.net/campus/edna-jh-120901042
5617,7366,196,243902101,Electra Elem,Electra ISD,D,95.6,209,https://txschools.net/campus/electra-elem-243902101
5617,7366,196,057905289,Felix G Botello Personalized Learning Elem,Dallas ISD,B,95.6,587,https://txschools.net/campus/felix-g-botello-personalized-learning-elem-057905289
5617,7366,196,114904101,Forsan Elem,Forsan ISD,C,95.6,309,https://txschools.net/campus/forsan-elem-114904101
5617,7366,196,220902117,Foster Village Elem,Birdville ISD,A,95.6,409,https://txschools.net/campus/foster-village-elem-220902117
5617,7366,196,122901001,Ft Davis School,Ft Davis ISD,C,95.6,818,https://txschools.net/campus/ft-davis-school-122901001
5617,7366,196,214901111,General Ricardo Sanchez Elem,Rio Grande City Grulla ISD,B,95.6,706,https://txschools.net/campus/general-ricardo-sanchez-elem-214901111
5617,7366,196,067904001,Gorman HS,Gorman ISD,B,95.6,66,https://txschools.net/campus/gorman-hs-067904001
5617,7366,196,043914041,Grady Burnett JH,Wylie ISD,A,95.6,1090,https://txschools.net/campus/grady-burnett-jh-043914041
5617,7366,196,101921045,Grand Lakes JH,Tomball ISD,A,95.6,980,https://txschools.net/campus/grand-lakes-jh-101921045
5617,7366,196,057910001,Grand Prairie Fine Arts Academy,Grand Prairie ISD,A,95.6,880,https://txschools.net/campus/grand-prairie-fine-arts-academy-057910001
5617,7366,196,123908112,Groves Pri,Port Neches-Groves ISD,C,95.6,621,https://txschools.net/campus/groves-pri-123908112
5617,7366,196,101912049,Hamilton MS,Houston ISD,B,95.6,964,https://txschools.net/campus/hamilton-ms-101912049
5617,7366,196,230905041,Harmony JH,Harmony ISD,B,95.6,216,https://txschools.net/campus/harmony-jh-230905041
5617,7366,196,104901101,Haskell Elem,Haskell CISD,B,95.6,280,https://txschools.net/campus/haskell-elem-104901101
5617,7366,196,057905077,Hector P Garcia MS,Dallas ISD,A,95.6,664,https://txschools.net/campus/hector-p-garcia-ms-057905077
5617,7366,196,101912171,Henderson J Elem,Houston ISD,A,95.6,346,https://txschools.net/campus/henderson-j-elem-101912171
5617,7366,196,161903102,Hewitt Elem,Midway ISD,B,95.6,482,https://txschools.net/campus/hewitt-elem-161903102
5617,7366,196,057911041,Highland Park MS,Highland Park ISD,A,95.6,911,https://txschools.net/campus/highland-park-ms-057911041
5617,7366,196,079907123,Highlands Elem,Fort Bend ISD,A,95.6,493,https://txschools.net/campus/highlands-elem-079907123
5617,7366,196,061907101,HL Brockett,Aubrey ISD,B,95.6,519,https://txschools.net/campus/hl-brockett-061907101
5617,7366,196,152901166,Honey Elem,Lubbock ISD,A,95.6,434,https://txschools.net/campus/honey-elem-152901166
5617,7366,196,074907041,Honey Grove MS,Honey Grove ISD,A,95.6,153,https://txschools.net/campus/honey-grove-ms-074907041
5617,7366,196,091905041,Howe MS,Howe ISD,C,95.6,281,https://txschools.net/campus/howe-ms-091905041
5617,7366,196,101912034,HS for Law and Justice,Houston ISD,A,95.6,410,https://txschools.net/campus/hs-for-law-and-justice-101912034
5617,7366,196,109905001,Hubbard HS,Hubbard ISD,B,95.6,204,https://txschools.net/campus/hubbard-hs-109905001
5617,7366,196,061902113,Indian Creek Elem,Lewisville ISD,C,95.6,558,https://txschools.net/campus/indian-creek-elem-061902113
5617,7366,196,020901050,Iowa Colony JH,Alvin ISD,B,95.6,738,https://txschools.net/campus/iowa-colony-jh-020901050
5617,7366,196,208903001,Ira School,Ira ISD,A,95.6,307,https://txschools.net/campus/ira-school-208903001
5617,7366,196,047901041,Jefferies JH,Comanche ISD,B,95.6,286,https://txschools.net/campus/jefferies-jh-047901041
5617,7366,196,014903111,Joe M Pirtle Elem,Belton ISD,C,95.6,590,https://txschools.net/campus/joe-m-pirtle-elem-014903111
5617,7366,196,108909106,John Doedyns Elem,Pharr-San Juan-Alamo ISD,B,95.6,387,https://txschools.net/campus/john-doedyns-elem-108909106
5617,7366,196,061911125,Johnie R Daniel Elem,Northwest ISD,B,95.6,702,https://txschools.net/campus/johnie-r-daniel-elem-061911125
5617,7366,196,071907042,Jose J Alderete MS,Canutillo ISD,B,95.6,551,https://txschools.net/campus/jose-j-alderete-ms-071907042
5617,7366,196,170902125,Kaufman Elem,Conroe ISD,B,95.6,778,https://txschools.net/campus/kaufman-elem-170902125
5617,7366,196,220907101,Keller-Harvel Elem,Keller ISD,A,95.6,464,https://txschools.net/campus/keller-harvel-elem-220907101
5617,7366,196,021902101,Kemp-Carver Elem,Bryan ISD,C,95.6,588,https://txschools.net/campus/kemp-carver-elem-021902101
5617,7366,196,071904101,L G Alarcon Elem,San Elizario ISD,F,95.6,297,https://txschools.net/campus/l-g-alarcon-elem-071904101
5617,7366,196,075902102,La Grange Elem,La Grange ISD,C,95.6,939,https://txschools.net/campus/la-grange-elem-075902102
5617,7366,196,046901105,Lamar Elem,New Braunfels ISD,A,95.6,515,https://txschools.net/campus/lamar-elem-046901105
5617,7366,196,113905101,Latexo Elem,Latexo ISD,C,95.6,306,https://txschools.net/campus/latexo-elem-113905101
5617,7366,196,084910103,League City Elem,Clear Creek ISD,C,95.6,640,https://txschools.net/campus/league-city-elem-084910103
5617,7366,196,061911047,Leo Adams MS,Northwest ISD,B,95.6,960,https://txschools.net/campus/leo-adams-ms-061911047
5617,7366,196,145911002,Leon HS,Leon ISD,B,95.6,395,https://txschools.net/campus/leon-hs-145911002
5617,7366,196,159901120,Liberty Elem,Eagle Pass ISD,A,95.6,576,https://txschools.net/campus/liberty-elem-159901120
5617,7366,196,220905116,Lily B Clayton Elem,Fort Worth ISD,B,95.6,461,https://txschools.net/campus/lily-b-clayton-elem-220905116
5617,7366,196,246909138,Linda Herrington Elem,Round Rock ISD,A,95.6,838,https://txschools.net/campus/linda-herrington-elem-246909138
5617,7366,196,212903001,Lindale HS,Lindale ISD,A,95.6,1297,https://txschools.net/campus/lindale-hs-212903001
5617,7366,196,101907116,Lowery Elem,Cypress-Fairbanks ISD,A,95.6,653,https://txschools.net/campus/lowery-elem-101907116
5617,7366,196,152906004,Lubbock-Cooper Liberty HS,Lubbock-Cooper ISD,A,95.6,827,https://txschools.net/campus/lubbock-cooper-liberty-hs-152906004
5617,7366,196,108906129,Lucile Hendricks Elem,McAllen ISD,B,95.6,453,https://txschools.net/campus/lucile-hendricks-elem-108906129
5617,7366,196,170906109,Magnolia Parkway Elem,Magnolia ISD,A,95.6,727,https://txschools.net/campus/magnolia-parkway-elem-170906109
5617,7366,196,101915132,Mahaffey Elem,Klein ISD,A,95.6,835,https://txschools.net/campus/mahaffey-elem-101915132
5617,7366,196,027904101,Marble Falls Elem,Marble Falls ISD,D,95.6,604,https://txschools.net/campus/marble-falls-elem-027904101
5617,7366,196,220908201,Mary Orr Int,Mansfield ISD,B,95.6,563,https://txschools.net/campus/mary-orr-int-220908201
5617,7366,196,184907042,Mcanally MS,Aledo ISD,A,95.6,886,https://txschools.net/campus/mcanally-ms-184907042
5617,7366,196,161909101,McGregor Elem,McGregor ISD,D,95.6,436,https://txschools.net/campus/mcgregor-elem-161909101
5617,7366,196,161909041,McGregor JH,McGregor ISD,C,95.6,339,https://txschools.net/campus/mcgregor-jh-161909041
5617,7366,196,101912204,Memorial Elem,Houston ISD,A,95.6,465,https://txschools.net/campus/memorial-elem-101912204
5617,7366,196,096904041,Memphis MS,Memphis ISD,B,95.6,81,https://txschools.net/campus/memphis-ms-096904041
5617,7366,196,079901112,Meyer Elem,Lamar CISD,B,95.6,504,https://txschools.net/campus/meyer-elem-079901112
5617,7366,196,101912055,Meyerland MS,Houston ISD,B,95.6,1168,https://txschools.net/campus/meyerland-ms-101912055
5617,7366,196,197902001,Miami School,Miami ISD,A,95.6,179,https://txschools.net/campus/miami-school-197902001
5617,7366,196,161903001,Midway HS,Midway ISD,A,95.6,2663,https://txschools.net/campus/midway-hs-161903001
5617,7366,196,175910001,Mildred HS,Mildred ISD,A,95.6,450,https://txschools.net/campus/mildred-hs-175910001
5617,7366,196,184904101,Millsap Elem,Millsap ISD,C,95.6,518,https://txschools.net/campus/millsap-elem-184904101
5617,7366,196,250903001,Mineola HS,Mineola ISD,A,95.6,483,https://txschools.net/campus/mineola-hs-250903001
5617,7366,196,250903041,Mineola MS,Mineola ISD,B,95.6,406,https://txschools.net/campus/mineola-ms-250903041
5617,7366,196,235902117,Mission Valley Elem,Victoria ISD,A,95.6,259,https://txschools.net/campus/mission-valley-elem-235902117
5617,7366,196,061911124,Molly Livengood Carter Elem,Northwest ISD,C,95.6,789,https://txschools.net/campus/molly-livengood-carter-elem-061911124
5617,7366,196,138903101,Munday Elem,Munday CISD,A,95.6,175,https://txschools.net/campus/munday-elem-138903101
5617,7366,196,057905156,Nathaniel Hawthorne Elem,Dallas ISD,B,95.6,495,https://txschools.net/campus/nathaniel-hawthorne-elem-057905156
5617,7366,196,199901107,Nebbie Williams Elem,Rockwall ISD,B,95.6,347,https://txschools.net/campus/nebbie-williams-elem-199901107
5617,7366,196,079906001,Needville HS,Needville ISD,A,95.6,1139,https://txschools.net/campus/needville-hs-079906001
5617,7366,196,101914058,Nelson JH,Katy ISD,B,95.6,1185,https://txschools.net/campus/nelson-jh-101914058
5617,7366,196,037908001,New Summerfield School,New Summerfield ISD,B,95.6,512,https://txschools.net/campus/new-summerfield-school-037908001
5617,7366,196,089903041,Nixon-Smiley MS,Nixon-Smiley CISD,B,95.6,273,https://txschools.net/campus/nixon-smiley-ms-089903041
5617,7366,196,169902101,Nocona Elem,Nocona ISD,B,95.6,350,https://txschools.net/campus/nocona-elem-169902101
5617,7366,196,094904102,Norma Krueger Elem/Bert Karrer Campus,Marion ISD,D,95.6,381,https://txschools.net/campus/norma-krueger-elem-bert-karrer-campus-094904102
5617,7366,196,112906101,North Hopkins Elem,North Hopkins ISD,C,95.6,283,https://txschools.net/campus/north-hopkins-elem-112906101
5617,7366,196,084910121,North Pointe Elem,Clear Creek ISD,B,95.6,576,https://txschools.net/campus/north-pointe-elem-084910121
5617,7366,196,101914109,Nottingham Country Elem,Katy ISD,A,95.6,785,https://txschools.net/campus/nottingham-country-elem-101914109
5617,7366,196,201908101,Overton Elem,Overton ISD,F,95.6,266,https://txschools.net/campus/overton-elem-201908101
5617,7366,196,104907001,Paint Creek School,Paint Creek ISD,A,95.6,116,https://txschools.net/campus/paint-creek-school-104907001
5617,7366,196,070910101,Palmer Elem,Palmer ISD,C,95.6,572,https://txschools.net/campus/palmer-elem-070910101
5617,7366,196,179901001,Perryton HS,Perryton ISD,B,95.6,538,https://txschools.net/campus/perryton-hs-179901001
5617,7366,196,071902159,Polk Elem,El Paso ISD,B,95.6,665,https://txschools.net/campus/polk-elem-071902159
5617,7366,196,091913101,Pottsboro Elem,Pottsboro ISD,A,95.6,488,https://txschools.net/campus/pottsboro-elem-091913101
5617,7366,196,091913041,Pottsboro MS,Pottsboro ISD,B,95.6,454,https://txschools.net/campus/pottsboro-ms-091913041
