# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/overall-score-gains
# rows: 7283 (excluding this header and the column row)
# ranking: Texas campuses with the largest overall score gains since 2021-22
# population: 7,283 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 363 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,2021_22,2025_26,enrollment,url
6462,7283,118,057914111,Shands Elem,Mesquite ISD,C,-15,89,74,551,https://txschools.net/campus/shands-elem-057914111
6462,7283,118,101924110,Sheldon Early Childhood Academy,Sheldon ISD,C,-15,91,76,515,https://txschools.net/campus/sheldon-early-childhood-academy-101924110
6462,7283,118,101924108,Sheldon Elem,Sheldon ISD,C,-15,91,76,589,https://txschools.net/campus/sheldon-elem-101924108
6462,7283,118,161914130,South Waco Elem,Waco ISD,F,-15,64,49,609,https://txschools.net/campus/south-waco-elem-161914130
6462,7283,118,161903103,Speegleville Elem,Midway ISD,C,-15,87,72,217,https://txschools.net/campus/speegleville-elem-161903103
6462,7283,118,101919047,Stelle Claughton MS,Spring ISD,D,-15,76,61,801,https://txschools.net/campus/stelle-claughton-ms-101919047
6462,7283,118,101924107,Stephanie Cravens Early Childhood,Sheldon ISD,C,-15,88,73,548,https://txschools.net/campus/stephanie-cravens-early-childhood-101924107
6462,7283,118,254901042,Sterling H Fly Jr HS,Crystal City ISD,D,-15,82,67,371,https://txschools.net/campus/sterling-h-fly-jr-hs-254901042
6462,7283,118,236902101,Stewart Elem,Huntsville ISD,D,-15,79,64,568,https://txschools.net/campus/stewart-elem-236902101
6462,7283,118,112901108,Sulphur Springs Elem,Sulphur Springs ISD,C,-15,89,74,562,https://txschools.net/campus/sulphur-springs-elem-112901108
6462,7283,118,101920122,Terrace Elem,Spring Branch ISD,C,-15,89,74,400,https://txschools.net/campus/terrace-elem-101920122
6462,7283,118,057903111,Thompson Elem,Carrollton-Farmers Branch ISD,C,-15,92,77,554,https://txschools.net/campus/thompson-elem-057903111
6462,7283,118,015910126,Thousand Oaks Elem,North East ISD,C,-15,87,72,514,https://txschools.net/campus/thousand-oaks-elem-015910126
6462,7283,118,003903130,Trout Pri,Lufkin ISD,F,-15,69,54,371,https://txschools.net/campus/trout-pri-003903130
6462,7283,118,246906106,Veterans Hill Elem,Hutto ISD,C,-15,85,70,658,https://txschools.net/campus/veterans-hill-elem-246906106
6462,7283,118,240903133,Veterans Memorial Elem,United ISD,B,-15,95,80,722,https://txschools.net/campus/veterans-memorial-elem-240903133
6462,7283,118,003902101,W F Peavy Pri,Hudson ISD,C,-15,89,74,694,https://txschools.net/campus/w-f-peavy-pri-003902101
6462,7283,118,003902102,W H Bonner Elem,Hudson ISD,C,-15,89,74,619,https://txschools.net/campus/w-h-bonner-elem-003902102
6462,7283,118,102903103,Waskom Elem,Waskom ISD,D,-15,84,69,337,https://txschools.net/campus/waskom-elem-102903103
6462,7283,118,084910119,Wedgewood Elem,Clear Creek ISD,C,-15,86,71,603,https://txschools.net/campus/wedgewood-elem-084910119
6462,7283,118,071902174,William C Herrera Elem,El Paso ISD,C,-15,92,77,451,https://txschools.net/campus/william-c-herrera-elem-071902174
6462,7283,118,220901145,Williams Elem,Arlington ISD,C,-15,91,76,582,https://txschools.net/campus/williams-elem-220901145
6462,7283,118,015910117,Windcrest Elem,North East ISD,C,-15,89,74,443,https://txschools.net/campus/windcrest-elem-015910117
6462,7283,118,184903103,Wright Elem,Weatherford ISD,C,-15,86,71,511,https://txschools.net/campus/wright-elem-184903103
6581,7283,97,116908101,A E Butler Int,Quinlan ISD,D,-16,85,69,664,https://txschools.net/campus/a-e-butler-int-116908101
6581,7283,97,126903101,Adams Elem,Cleburne ISD,D,-16,85,69,329,https://txschools.net/campus/adams-elem-126903101
6581,7283,97,028902106,Alma Brewer Strawn Elem,Lockhart ISD,C,-16,89,73,482,https://txschools.net/campus/alma-brewer-strawn-elem-028902106
6581,7283,97,022901041,Alpine MS,Alpine ISD,C,-16,87,71,248,https://txschools.net/campus/alpine-ms-022901041
6581,7283,97,037901041,Alto MS,Alto ISD,C,-16,90,74,163,https://txschools.net/campus/alto-ms-037901041
6581,7283,97,228905001,Apple Springs HS,Apple Springs ISD,C,-16,88,72,81,https://txschools.net/campus/apple-springs-hs-228905001
6581,7283,97,101912107,Barrick Elem,Houston ISD,C,-16,88,72,355,https://txschools.net/campus/barrick-elem-101912107
6581,7283,97,071907104,Bill Childress Elem,Canutillo ISD,B,-16,96,80,404,https://txschools.net/campus/bill-childress-elem-071907104
6581,7283,97,161923041,Bosqueville MS,Bosqueville ISD,C,-16,91,75,182,https://txschools.net/campus/bosqueville-ms-161923041
6581,7283,97,057905060,Boude Storey MS,Dallas ISD,D,-16,85,69,293,https://txschools.net/campus/boude-storey-ms-057905060
6581,7283,97,170902132,Bradley Elem,Conroe ISD,C,-16,92,76,919,https://txschools.net/campus/bradley-elem-170902132
6581,7283,97,233901110,Buena Vista Elem,San Felipe-Del Rio CISD,C,-16,92,76,658,https://txschools.net/campus/buena-vista-elem-233901110
6581,7283,97,220901155,Burgin Elem,Arlington ISD,C,-16,89,73,563,https://txschools.net/campus/burgin-elem-220901155
6581,7283,97,101908101,Carpenter Elem,Deer Park ISD,C,-16,88,72,849,https://txschools.net/campus/carpenter-elem-101908101
6581,7283,97,015915165,Carson Elem,Northside ISD,C,-16,92,76,449,https://txschools.net/campus/carson-elem-015915165
6581,7283,97,225906101,Chapel Hill Elem,Chapel Hill ISD,C,-16,93,77,443,https://txschools.net/campus/chapel-hill-elem-225906101
6581,7283,97,057905147,Charles A Gill Elem,Dallas ISD,C,-16,92,76,671,https://txschools.net/campus/charles-a-gill-elem-057905147
6581,7283,97,061908101,Clear Creek Elem,Sanger ISD,C,-16,91,75,588,https://txschools.net/campus/clear-creek-elem-061908101
6581,7283,97,175903042,Collins Int,Corsicana ISD,D,-16,84,68,882,https://txschools.net/campus/collins-int-175903042
6581,7283,97,116903043,Commerce MS,Commerce ISD,F,-16,68,52,340,https://txschools.net/campus/commerce-ms-116903043
6581,7283,97,056901042,Dalhart JH,Dalhart ISD,C,-16,87,71,413,https://txschools.net/campus/dalhart-jh-056901042
6581,7283,97,199902102,Davis Elem,Royse City ISD,C,-16,90,74,490,https://txschools.net/campus/davis-elem-199902102
6581,7283,97,227901179,Davis Elem,Austin ISD,C,-16,93,77,643,https://txschools.net/campus/davis-elem-227901179
6581,7283,97,233901043,Del Rio MS,San Felipe-Del Rio CISD,C,-16,89,73,702,https://txschools.net/campus/del-rio-ms-233901043
6581,7283,97,071902162,Dr Green Elem,El Paso ISD,C,-16,91,75,263,https://txschools.net/campus/dr-green-elem-071902162
6581,7283,97,101913121,Eagle Springs Elem,Humble ISD,C,-16,91,75,673,https://txschools.net/campus/eagle-springs-elem-101913121
6581,7283,97,101917141,Earnesteen Milstead MS,Pasadena ISD,F,-16,75,59,637,https://txschools.net/campus/earnesteen-milstead-ms-101917141
6581,7283,97,079907131,Edgar Glover Jr Elem,Fort Bend ISD,C,-16,87,71,347,https://txschools.net/campus/edgar-glover-jr-elem-079907131
6581,7283,97,108904120,Eisenhower Elem,Edinburg CISD,C,-16,95,79,642,https://txschools.net/campus/eisenhower-elem-108904120
6581,7283,97,101907154,Emery Elem,Cypress-Fairbanks ISD,C,-16,90,74,884,https://txschools.net/campus/emery-elem-101907154
6581,7283,97,057910126,Ervin C Whitt Elem,Grand Prairie ISD,C,-16,92,76,485,https://txschools.net/campus/ervin-c-whitt-elem-057910126
6581,7283,97,015915156,Evers Elem,Northside ISD,C,-16,87,71,567,https://txschools.net/campus/evers-elem-015915156
6581,7283,97,174904103,Fredonia Early Childhood Center,Nacogdoches ISD,C,-16,89,73,305,https://txschools.net/campus/fredonia-early-childhood-center-174904103
6581,7283,97,191901101,Gene Howe Elem,Canyon ISD,C,-16,90,74,373,https://txschools.net/campus/gene-howe-elem-191901101
6581,7283,97,101902106,Goodman Elem,Aldine ISD,C,-16,94,78,515,https://txschools.net/campus/goodman-elem-101902106
6581,7283,97,108904109,Guerra Elem,Edinburg CISD,C,-16,93,77,497,https://txschools.net/campus/guerra-elem-108904109
6581,7283,97,015907047,Harris MS,San Antonio ISD,D,-16,85,69,720,https://txschools.net/campus/harris-ms-015907047
6581,7283,97,015916044,Henry Metzger MS,Judson ISD,F,-16,75,59,815,https://txschools.net/campus/henry-metzger-ms-015916044
6581,7283,97,014903117,High Point Elem,Belton ISD,F,-16,74,58,557,https://txschools.net/campus/high-point-elem-014903117
6581,7283,97,101903123,Horn Elem,Alief ISD,C,-16,90,74,611,https://txschools.net/campus/horn-elem-101903123
6581,7283,97,061907102,James A Monaco,Aubrey ISD,D,-16,84,68,569,https://txschools.net/campus/james-a-monaco-061907102
6581,7283,97,014903111,Joe M Pirtle Elem,Belton ISD,C,-16,87,71,590,https://txschools.net/campus/joe-m-pirtle-elem-014903111
6581,7283,97,227910042,John P Ojeda MS,Del Valle ISD,F,-16,69,53,714,https://txschools.net/campus/john-p-ojeda-ms-227910042
6581,7283,97,101902151,Keeble EC/PK/K,Aldine ISD,C,-16,94,78,516,https://txschools.net/campus/keeble-ec-pk-k-101902151
6581,7283,97,091903113,Lamar Elem,Denison ISD,D,-16,85,69,402,https://txschools.net/campus/lamar-elem-091903113
6581,7283,97,220901151,Larson Elem,Arlington ISD,D,-16,81,65,370,https://txschools.net/campus/larson-elem-220901151
6581,7283,97,084910103,League City Elem,Clear Creek ISD,C,-16,91,75,640,https://txschools.net/campus/league-city-elem-084910103
6581,7283,97,101914144,Leonard Elem,Katy ISD,C,-16,92,76,1006,https://txschools.net/campus/leonard-elem-101914144
6581,7283,97,061911121,Lizzie Curtis Elem,Northwest ISD,C,-16,89,73,737,https://txschools.net/campus/lizzie-curtis-elem-061911121
6581,7283,97,101912195,Lockhart Elem,Houston ISD,C,-16,88,72,257,https://txschools.net/campus/lockhart-elem-101912195
6581,7283,97,015905112,Loma Park Elem,Edgewood ISD,F,-16,73,57,611,https://txschools.net/campus/loma-park-elem-015905112
6581,7283,97,043911106,Lowe Elem,Princeton ISD,D,-16,85,69,718,https://txschools.net/campus/lowe-elem-043911106
6581,7283,97,152906101,Lubbock-Cooper South Elem,Lubbock-Cooper ISD,C,-16,92,76,683,https://txschools.net/campus/lubbock-cooper-south-elem-152906101
6581,7283,97,016901101,Lyndon B Johnson Elem,Johnson City ISD,D,-16,83,67,319,https://txschools.net/campus/lyndon-b-johnson-elem-016901101
6581,7283,97,007904101,Lytle Elem,Lytle ISD,F,-16,75,59,503,https://txschools.net/campus/lytle-elem-007904101
6581,7283,97,007904103,Lytle Pri,Lytle ISD,F,-16,75,59,338,https://txschools.net/campus/lytle-pri-007904103
6581,7283,97,015907142,M L King Academy,San Antonio ISD,F,-16,75,59,500,https://txschools.net/campus/m-l-king-academy-015907142
6581,7283,97,015907148,Madison Elem,San Antonio ISD,D,-16,85,69,453,https://txschools.net/campus/madison-elem-015907148
6581,7283,97,101917117,Mae Smythe Elem,Pasadena ISD,D,-16,80,64,677,https://txschools.net/campus/mae-smythe-elem-101917117
6581,7283,97,108902114,Maria Alicia P Munoz Elem,Donna ISD,C,-16,88,72,613,https://txschools.net/campus/maria-alicia-p-munoz-elem-108902114
6581,7283,97,227901165,Mcbee Elem,Austin ISD,B,-16,96,80,300,https://txschools.net/campus/mcbee-elem-227901165
6581,7283,97,161909041,McGregor JH,McGregor ISD,C,-16,89,73,339,https://txschools.net/campus/mcgregor-jh-161909041
6581,7283,97,057903135,McLaughlin Strickland Elem,Carrollton-Farmers Branch ISD,C,-16,88,72,747,https://txschools.net/campus/mclaughlin-strickland-elem-057903135
6581,7283,97,043910102,Meadows Elem,Plano ISD,C,-16,94,78,509,https://txschools.net/campus/meadows-elem-043910102
6581,7283,97,221904102,Merkel Elem,Merkel ISD,D,-16,78,62,585,https://txschools.net/campus/merkel-elem-221904102
6581,7283,97,220905147,Morningside Elem,Fort Worth ISD,D,-16,85,69,444,https://txschools.net/campus/morningside-elem-220905147
6581,7283,97,220901053,Nichols JH,Arlington ISD,C,-16,89,73,551,https://txschools.net/campus/nichols-jh-220901053
6581,7283,97,108913112,North Bridge Elem,Weslaco ISD,C,-16,94,78,756,https://txschools.net/campus/north-bridge-elem-108913112
6581,7283,97,101913118,Oak Forest Elem,Humble ISD,D,-16,84,68,705,https://txschools.net/campus/oak-forest-elem-101913118
6581,7283,97,101912212,Oates Elem,Houston ISD,C,-16,95,79,210,https://txschools.net/campus/oates-elem-101912212
6581,7283,97,158905101,Palacios Elem,Palacios ISD,C,-16,89,73,632,https://txschools.net/campus/palacios-elem-158905101
6581,7283,97,015916105,Park Village Blended Learning Academy,Judson ISD,F,-16,71,55,343,https://txschools.net/campus/park-village-blended-learning-academy-015916105
6581,7283,97,161914120,Parkdale Elem,Waco ISD,D,-16,83,67,488,https://txschools.net/campus/parkdale-elem-161914120
6581,7283,97,220912106,Parkway Elem,Crowley ISD,D,-16,84,68,424,https://txschools.net/campus/parkway-elem-220912106
6581,7283,97,170902128,Patterson Elem,Conroe ISD,C,-16,89,73,1046,https://txschools.net/campus/patterson-elem-170902128
6581,7283,97,101912265,Petersen Elem,Houston ISD,C,-16,94,78,325,https://txschools.net/campus/petersen-elem-101912265
6581,7283,97,031901108,Putegnat Elem,Brownsville ISD,B,-16,98,82,381,https://txschools.net/campus/putegnat-elem-031901108
6581,7283,97,174904105,Raguet Elem,Nacogdoches ISD,C,-16,89,73,403,https://txschools.net/campus/raguet-elem-174904105
6581,7283,97,014906122,Reeces Creek Elem,Killeen ISD,C,-16,86,70,718,https://txschools.net/campus/reeces-creek-elem-014906122
6581,7283,97,101914120,Robert King Elem,Katy ISD,D,-16,82,66,929,https://txschools.net/campus/robert-king-elem-101914120
6581,7283,97,199902107,Ruth Cherry Elem,Royse City ISD,C,-16,92,76,564,https://txschools.net/campus/ruth-cherry-elem-199902107
6581,7283,97,092906102,Sabine Elem,Sabine ISD,C,-16,90,74,623,https://txschools.net/campus/sabine-elem-092906102
6581,7283,97,236902103,Samuel Houston Elem,Huntsville ISD,D,-16,85,69,673,https://txschools.net/campus/samuel-houston-elem-236902103
6581,7283,97,031912043,San Benito Riverside MS,San Benito CISD,D,-16,85,69,555,https://txschools.net/campus/san-benito-riverside-ms-031912043
6581,7283,97,068901121,San Jacinto Elem,Ector County ISD,C,-16,92,76,636,https://txschools.net/campus/san-jacinto-elem-068901121
6581,7283,97,188901125,Sanborn Elem,Amarillo ISD,D,-16,82,66,385,https://txschools.net/campus/sanborn-elem-188901125
6581,7283,97,094902103,Schertz Elem,Schertz-Cibolo-U City ISD,D,-16,80,64,619,https://txschools.net/campus/schertz-elem-094902103
6581,7283,97,061911115,Sendera Ranch Elem,Northwest ISD,C,-16,88,72,793,https://txschools.net/campus/sendera-ranch-elem-061911115
6581,7283,97,204904041,Shepherd MS,Shepherd ISD,D,-16,83,67,428,https://txschools.net/campus/shepherd-ms-204904041
6581,7283,97,172902101,South Elem,Daingerfield-Lone Star ISD,D,-16,83,67,190,https://txschools.net/campus/south-elem-172902101
6581,7283,97,071902141,Stanton Elem,El Paso ISD,C,-16,91,75,249,https://txschools.net/campus/stanton-elem-071902141
6581,7283,97,001907110,Story Int,Palestine ISD,D,-16,83,67,671,https://txschools.net/campus/story-int-001907110
6581,7283,97,105902105,Travis Elem,San Marcos CISD,D,-16,85,69,402,https://txschools.net/campus/travis-elem-105902105
6581,7283,97,158906102,Van Vleck Elem,Van Vleck ISD,C,-16,91,75,449,https://txschools.net/campus/van-vleck-elem-158906102
6581,7283,97,057909054,Vernon Schrade MS,Garland ISD,D,-16,80,64,599,https://txschools.net/campus/vernon-schrade-ms-057909054
6581,7283,97,043910113,Weatherford Elem,Plano ISD,C,-16,88,72,458,https://txschools.net/campus/weatherford-elem-043910113
6581,7283,97,071902146,Western Hills Elem,El Paso ISD,C,-16,95,79,573,https://txschools.net/campus/western-hills-elem-071902146
6581,7283,97,126902107,William Stribling Elem,Burleson ISD,C,-16,92,76,484,https://txschools.net/campus/william-stribling-elem-126902107
6679,7283,94,220905153,A M Pate Elem,Fort Worth ISD,D,-17,86,69,250,https://txschools.net/campus/a-m-pate-elem-220905153
6679,7283,94,091903045,B McDaniel Int,Denison ISD,D,-17,84,67,741,https://txschools.net/campus/b-mcdaniel-int-091903045
6679,7283,94,030903101,Baird Elem,Baird ISD,D,-17,86,69,204,https://txschools.net/campus/baird-elem-030903101
6679,7283,94,091908102,Bob and Lola Sanford Elem,Van Alstyne ISD,C,-17,90,73,615,https://txschools.net/campus/bob-and-lola-sanford-elem-091908102
6679,7283,94,101912114,Braeburn Elem,Houston ISD,C,-17,88,71,751,https://txschools.net/campus/braeburn-elem-101912114
6679,7283,94,043910123,Brinker Elem,Plano ISD,C,-17,92,75,555,https://txschools.net/campus/brinker-elem-043910123
6679,7283,94,152901192,Centennial Elem,Lubbock ISD,D,-17,86,69,515,https://txschools.net/campus/centennial-elem-152901192
6679,7283,94,133901101,Center Point Elem,Center Point ISD,D,-17,86,69,244,https://txschools.net/campus/center-point-elem-133901101
6679,7283,94,205901104,Charlie Marshall Elem,Aransas Pass ISD,F,-17,76,59,357,https://txschools.net/campus/charlie-marshall-elem-205901104
6679,7283,94,065901041,Clarendon JH,Clarendon ISD,D,-17,86,69,82,https://txschools.net/campus/clarendon-jh-065901041
6679,7283,94,046902119,Clear Spring Elem,Comal ISD,C,-17,90,73,737,https://txschools.net/campus/clear-spring-elem-046902119
6679,7283,94,070912111,Clift Elem,Waxahachie ISD,F,-17,76,59,457,https://txschools.net/campus/clift-elem-070912111
6679,7283,94,015915135,Cody Elem,Northside ISD,C,-17,89,72,474,https://txschools.net/campus/cody-elem-015915135
6679,7283,94,233903001,Comstock School,Comstock ISD,C,-17,91,74,166,https://txschools.net/campus/comstock-school-233903001
6679,7283,94,071902111,Cooley Elem,El Paso ISD,C,-17,91,74,472,https://txschools.net/campus/cooley-elem-071902111
6679,7283,94,084908042,Crosby MS,Hitchcock ISD,F,-17,75,58,375,https://txschools.net/campus/crosby-ms-084908042
6679,7283,94,015907121,De Zavala Elem,San Antonio ISD,D,-17,84,67,361,https://txschools.net/campus/de-zavala-elem-015907121
6679,7283,94,031909101,Derry Elem,Point Isabel ISD,C,-17,92,75,427,https://txschools.net/campus/derry-elem-031909101
6679,7283,94,101914108,Diane Winborn Elem,Katy ISD,C,-17,88,71,742,https://txschools.net/campus/diane-winborn-elem-101914108
6679,7283,94,071902114,Douglass Elem,El Paso ISD,C,-17,92,75,440,https://txschools.net/campus/douglass-elem-071902114
6679,7283,94,171901106,Dumas Int,Dumas ISD,C,-17,90,73,653,https://txschools.net/campus/dumas-int-171901106
6679,7283,94,220901125,Dunn Elem,Arlington ISD,D,-17,80,63,467,https://txschools.net/campus/dunn-elem-220901125
6679,7283,94,057905312,Eddie Bernice Johnson STEM Academy,Dallas ISD,D,-17,86,69,580,https://txschools.net/campus/eddie-bernice-johnson-stem-academy-057905312
6679,7283,94,101912352,Farias Early Childhood Center,Houston ISD,C,-17,94,77,391,https://txschools.net/campus/farias-early-childhood-center-101912352
6679,7283,94,015915107,Fisher Elem,Northside ISD,C,-17,93,76,544,https://txschools.net/campus/fisher-elem-015915107
6679,7283,94,123910110,Fletcher Elem,Beaumont ISD,C,-17,90,73,576,https://txschools.net/campus/fletcher-elem-123910110
6679,7283,94,015916103,Franz Leadership Academy,Judson ISD,C,-17,90,73,333,https://txschools.net/campus/franz-leadership-academy-015916103
6679,7283,94,031912101,Fred Booth Global Leadership Academy,San Benito CISD,D,-17,86,69,431,https://txschools.net/campus/fred-booth-global-leadership-academy-031912101
6679,7283,94,108906122,Garza Elem,McAllen ISD,B,-17,99,82,420,https://txschools.net/campus/garza-elem-108906122
6679,7283,94,220905115,George Clarke Elem,Fort Worth ISD,D,-17,86,69,379,https://txschools.net/campus/george-clarke-elem-220905115
6679,7283,94,057905304,George Herbert Walker Bush Elem,Dallas ISD,C,-17,93,76,774,https://txschools.net/campus/george-herbert-walker-bush-elem-057905304
6679,7283,94,101919128,Gloria Marshall Elem,Spring ISD,C,-17,88,71,878,https://txschools.net/campus/gloria-marshall-elem-101919128
6679,7283,94,246913119,Grandview Hills Elem,Leander ISD,C,-17,90,73,396,https://txschools.net/campus/grandview-hills-elem-246913119
