# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/chronically-absent-highest
# rows: 7358 (excluding this header and the column row)
# ranking: Texas campuses with the highest chronically absent in 2025-26
# population: 7,358 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 288 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
141,7358,1,057905008,Justin F Kimball HS,Dallas ISD,B,48,1152,https://txschools.net/campus/justin-f-kimball-hs-057905008
143,7358,0,220916005,Keys HS,Hurst-Euless-Bedford ISD,A,47.8,48,https://txschools.net/campus/keys-hs-220916005
144,7358,2,084906002,La Marque HS,Texas City ISD,B,47.7,738,https://txschools.net/campus/la-marque-hs-084906002
144,7358,2,015904002,McCollum HS,Harlandale ISD,C,47.7,1438,https://txschools.net/campus/mccollum-hs-015904002
144,7358,2,220905016,O D Wyatt HS,Fort Worth ISD,D,47.7,1380,https://txschools.net/campus/o-d-wyatt-hs-220905016
147,7358,3,152901021,Estacado HS,Lubbock ISD,C,47.6,698,https://txschools.net/campus/estacado-hs-152901021
147,7358,3,015907137,Hirsch Elem,San Antonio ISD,F,47.6,540,https://txschools.net/campus/hirsch-elem-015907137
147,7358,3,101919001,Spring HS,Spring ISD,C,47.6,2358,https://txschools.net/campus/spring-hs-101919001
147,7358,3,101912018,Wheatley HS,Houston ISD,A,47.6,494,https://txschools.net/campus/wheatley-hs-101912018
151,7358,1,101912110,Blackshear Elem,Houston ISD,C,47,230,https://txschools.net/campus/blackshear-elem-101912110
151,7358,1,232903044,Morales JH,Uvalde CISD,F,47,654,https://txschools.net/campus/morales-jh-232903044
153,7358,0,084901009,Dickinson Continuation Center,Dickinson ISD,A,46.8,69,https://txschools.net/campus/dickinson-continuation-center-084901009
154,7358,1,101917003,South Houston HS,Pasadena ISD,B,46.7,1980,https://txschools.net/campus/south-houston-hs-101917003
154,7358,1,220905221,Western Hills Pri,Fort Worth ISD,C,46.7,375,https://txschools.net/campus/western-hills-pri-220905221
