# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/academic-growth-declines
# rows: 1174 (excluding this header and the column row)
# ranking: Texas school districts with the largest Academic Growth declines since 2023-24
# population: 1,174 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
152,1174,34,212904,Troup ISD,Smith,C,-5,77,72,1067,https://txschools.net/district/troup-isd-212904
152,1174,34,232903,Uvalde CISD,Uvalde,F,-5,65,60,3815,https://txschools.net/district/uvalde-cisd-232903
152,1174,34,108808,Vanguard Academy,Hidalgo,A,-5,69,64,6739,https://txschools.net/district/vanguard-academy-108808
152,1174,34,220810,Westlake Academy Charter School,Tarrant,A,-5,86,81,908,https://txschools.net/district/westlake-academy-charter-school-220810
152,1174,34,241904,Wharton ISD,Wharton,F,-5,66,61,1707,https://txschools.net/district/wharton-isd-241904
187,1174,33,057806,Advantage Academy,Dallas,C,-4,59,55,909,https://txschools.net/district/advantage-academy-057806
187,1174,33,022901,Alpine ISD,Brewster,C,-4,77,73,956,https://txschools.net/district/alpine-isd-022901
187,1174,33,212909,Chapel Hill ISD,Smith,C,-4,66,62,3186,https://txschools.net/district/chapel-hill-isd-212909
187,1174,33,126903,Cleburne ISD,Johnson,C,-4,72,68,6776,https://txschools.net/district/cleburne-isd-126903
187,1174,33,161901,Crawford ISD,McLennan,B,-4,87,83,585,https://txschools.net/district/crawford-isd-161901
187,1174,33,001904,Frankston ISD,Anderson,B,-4,81,77,785,https://txschools.net/district/frankston-isd-001904
187,1174,33,175905,Frost ISD,Navarro,C,-4,64,60,459,https://txschools.net/district/frost-isd-175905
187,1174,33,144901,Giddings ISD,Lee,B,-4,80,76,1798,https://txschools.net/district/giddings-isd-144901
