# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/school-progress-gains
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest School Progress gains since 2023-24
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
171,1017,54,247904,Poth ISD,Wilson,A,7,78,85,967,https://txschools.net/district/poth-isd-247904
171,1017,54,019911,Red Lick ISD,Bowie,A,7,75,82,515,https://txschools.net/district/red-lick-isd-019911
171,1017,54,076903,Roby CISD,Fisher,A,7,81,88,313,https://txschools.net/district/roby-cisd-076903
171,1017,54,214903,Roma ISD,Starr,A,7,86,93,5916,https://txschools.net/district/roma-isd-214903
171,1017,54,071904,San Elizario ISD,El Paso,C,7,69,76,2776,https://txschools.net/district/san-elizario-isd-071904
171,1017,54,058909,Sands CISD,Dawson,A,7,88,95,225,https://txschools.net/district/sands-cisd-058909
171,1017,54,137904,Santa Gertrudis ISD,Kleberg,A,7,86,93,813,https://txschools.net/district/santa-gertrudis-isd-137904
171,1017,54,015908,South San Antonio ISD,Bexar,C,7,68,75,7083,https://txschools.net/district/south-san-antonio-isd-015908
171,1017,54,015912,Southwest ISD,Bexar,C,7,73,80,14839,https://txschools.net/district/southwest-isd-015912
171,1017,54,101919,Spring ISD,Harris,C,7,68,75,32328,https://txschools.net/district/spring-isd-101919
171,1017,54,171902,Sunray Collegiate ISD,Moore,B,7,76,83,548,https://txschools.net/district/sunray-collegiate-isd-171902
171,1017,54,205907,Taft ISD,San Patricio,C,7,69,76,786,https://txschools.net/district/taft-isd-205907
171,1017,54,158902,Tidehaven ISD,Matagorda,A,7,85,92,1038,https://txschools.net/district/tidehaven-isd-158902
171,1017,54,071908,Tornillo ISD,El Paso,B,7,75,82,694,https://txschools.net/district/tornillo-isd-071908
171,1017,54,221905,Trent ISD,Taylor,B,7,74,81,118,https://txschools.net/district/trent-isd-221905
171,1017,54,219903,Tulia ISD,Swisher,C,7,63,70,730,https://txschools.net/district/tulia-isd-219903
171,1017,54,110908,Whitharral ISD,Hockley,A,7,88,95,223,https://txschools.net/district/whitharral-isd-110908
171,1017,54,250907,Winnsboro ISD,Wood,B,7,77,84,1395,https://txschools.net/district/winnsboro-isd-250907
226,1017,69,011901,Bastrop ISD,Bastrop,C,6,64,70,13325,https://txschools.net/district/bastrop-isd-011901
226,1017,69,123910,Beaumont ISD,Jefferson,D,6,64,70,15838,https://txschools.net/district/beaumont-isd-123910
226,1017,69,178902,Bishop CISD,Nueces,A,6,86,92,1427,https://txschools.net/district/bishop-cisd-178902
226,1017,69,116915,Bland ISD,Hunt,B,6,82,88,777,https://txschools.net/district/bland-isd-116915
226,1017,69,160901,Brady ISD,McCulloch,B,6,78,84,857,https://txschools.net/district/brady-isd-160901
226,1017,69,239901,Brenham ISD,Washington,B,6,76,82,4712,https://txschools.net/district/brenham-isd-239901
226,1017,69,220917,Castleberry ISD,Tarrant,B,6,82,88,3755,https://txschools.net/district/castleberry-isd-220917
226,1017,69,101905,Channelview ISD,Harris,B,6,77,83,9086,https://txschools.net/district/channelview-isd-101905
226,1017,69,006902,Claude ISD,Armstrong,A,6,85,91,311,https://txschools.net/district/claude-isd-006902
226,1017,69,229901,Colmesneil ISD,Tyler,C,6,68,74,388,https://txschools.net/district/colmesneil-isd-229901
226,1017,69,168901,Colorado ISD,Mitchell,C,6,71,77,901,https://txschools.net/district/colorado-isd-168901
226,1017,69,129901,Crandall ISD,Kaufman,C,6,67,73,7455,https://txschools.net/district/crandall-isd-129901
226,1017,69,030901,Cross Plains ISD,Callahan,B,6,80,86,357,https://txschools.net/district/cross-plains-isd-030901
226,1017,69,254901,Crystal City ISD,Zavala,C,6,69,75,1480,https://txschools.net/district/crystal-city-isd-254901
226,1017,69,057905,Dallas ISD,Dallas,B,6,80,86,134302,https://txschools.net/district/dallas-isd-057905
226,1017,69,072902,Dublin ISD,Erath,A,6,86,92,1078,https://txschools.net/district/dublin-isd-072902
226,1017,69,071903,Fabens ISD,El Paso,B,6,75,81,1812,https://txschools.net/district/fabens-isd-071903
226,1017,69,086901,Fredericksburg ISD,Gillespie,B,6,84,90,2956,https://txschools.net/district/fredericksburg-isd-086901
226,1017,69,066903,Freer ISD,Duval,B,6,77,83,663,https://txschools.net/district/freer-isd-066903
226,1017,69,120902,Ganado ISD,Jackson,B,6,76,82,720,https://txschools.net/district/ganado-isd-120902
226,1017,69,246905,Granger ISD,Williamson,C,6,71,77,573,https://txschools.net/district/granger-isd-246905
226,1017,69,035902,Hart ISD,Castro,B,6,72,78,208,https://txschools.net/district/hart-isd-035902
226,1017,69,097903,Hico ISD,Hamilton,B,6,73,79,614,https://txschools.net/district/hico-isd-097903
226,1017,69,057912,Irving ISD,Dallas,C,6,73,79,29182,https://txschools.net/district/irving-isd-057912
226,1017,69,109907,Itasca ISD,Hill,C,6,68,74,652,https://txschools.net/district/itasca-isd-109907
226,1017,69,126906,Keene ISD,Johnson,B,6,80,86,1131,https://txschools.net/district/keene-isd-126906
226,1017,69,128902,Kenedy ISD,Karnes,B,6,76,82,733,https://txschools.net/district/kenedy-isd-128902
226,1017,69,101915,Klein ISD,Harris,B,6,83,89,51154,https://txschools.net/district/klein-isd-101915
226,1017,69,220910,Lake Worth ISD,Tarrant,D,6,62,68,3165,https://txschools.net/district/lake-worth-isd-220910
226,1017,69,074909,Leonard ISD,Fannin,B,6,79,85,840,https://txschools.net/district/leonard-isd-074909
226,1017,69,034905,Linden-Kildare CISD,Cass,B,6,74,80,585,https://txschools.net/district/linden-kildare-cisd-034905
226,1017,69,160905,Lohn ISD,McCulloch,B,6,80,86,109,https://txschools.net/district/lohn-isd-160905
226,1017,69,241906,Louise ISD,Wharton,B,6,83,89,510,https://txschools.net/district/louise-isd-241906
226,1017,69,227907,Manor ISD,Travis,D,6,60,66,9826,https://txschools.net/district/manor-isd-227907
226,1017,69,174909,Martinsville ISD,Nacogdoches,B,6,82,88,315,https://txschools.net/district/martinsville-isd-174909
226,1017,69,108907,Mercedes ISD,Hidalgo,C,6,70,76,3940,https://txschools.net/district/mercedes-isd-108907
226,1017,69,221904,Merkel ISD,Taylor,C,6,67,73,1127,https://txschools.net/district/merkel-isd-221904
226,1017,69,175910,Mildred ISD,Navarro,B,6,77,83,801,https://txschools.net/district/mildred-isd-175910
226,1017,69,182903,Mineral Wells ISD,Palo Pinto,B,6,79,85,3244,https://txschools.net/district/mineral-wells-isd-182903
226,1017,69,238902,Monahans-Wickett-Pyote ISD,Ward,C,6,70,76,2180,https://txschools.net/district/monahans-wickett-pyote-isd-238902
226,1017,69,108915,Monte Alto ISD,Hidalgo,B,6,76,82,764,https://txschools.net/district/monte-alto-isd-108915
226,1017,69,209902,Moran ISD,Shackelford,C,6,72,78,86,https://txschools.net/district/moran-isd-209902
226,1017,69,225902,Mount Pleasant ISD,Titus,B,6,84,90,5019,https://txschools.net/district/mount-pleasant-isd-225902
226,1017,69,169902,Nocona ISD,Montague,B,6,81,87,764,https://txschools.net/district/nocona-isd-169902
226,1017,69,181905,Orangefield ISD,Orange,B,6,68,74,1727,https://txschools.net/district/orangefield-isd-181905
226,1017,69,092904,Pine Tree ISD,Gregg,B,6,82,88,4435,https://txschools.net/district/pine-tree-isd-092904
226,1017,69,061906,Ponder ISD,Denton,B,6,76,82,1737,https://txschools.net/district/ponder-isd-061906
226,1017,69,123907,Port Arthur ISD,Jefferson,C,6,65,71,7664,https://txschools.net/district/port-arthur-isd-123907
226,1017,69,108910,Progreso ISD,Hidalgo,B,6,76,82,1291,https://txschools.net/district/progreso-isd-108910
226,1017,69,057916,Richardson ISD,Dallas,B,6,78,84,36142,https://txschools.net/district/richardson-isd-057916
226,1017,69,178909,Robstown ISD,Nueces,D,6,64,70,2478,https://txschools.net/district/robstown-isd-178909
226,1017,69,015907,San Antonio ISD,Bexar,C,6,69,75,42508,https://txschools.net/district/san-antonio-isd-015907
226,1017,69,031912,San Benito CISD,Cameron,C,6,74,80,8620,https://txschools.net/district/san-benito-cisd-031912
226,1017,69,210903,Shelbyville ISD,Shelby,B,6,79,85,862,https://txschools.net/district/shelbyville-isd-210903
226,1017,69,101924,Sheldon ISD,Harris,C,6,75,81,10576,https://txschools.net/district/sheldon-isd-101924
226,1017,69,143903,Shiner ISD,Lavaca,A,6,84,90,700,https://txschools.net/district/shiner-isd-143903
226,1017,69,100904,Silsbee ISD,Hardin,C,6,67,73,2377,https://txschools.net/district/silsbee-isd-100904
226,1017,69,026903,Snook ISD,Burleson,B,6,77,83,585,https://txschools.net/district/snook-isd-026903
226,1017,69,140907,Springlake-Earth ISD,Lamb,A,6,88,94,221,https://txschools.net/district/springlake-earth-isd-140907
226,1017,69,072903,Stephenville ISD,Erath,A,6,84,90,3503,https://txschools.net/district/stephenville-isd-072903
226,1017,69,211902,Stratford ISD,Sherman,B,6,81,87,487,https://txschools.net/district/stratford-isd-211902
226,1017,69,177902,Sweetwater ISD,Nolan,C,6,65,71,1738,https://txschools.net/district/sweetwater-isd-177902
226,1017,69,153904,Tahoka ISD,Lynn,B,6,81,87,556,https://txschools.net/district/tahoka-isd-153904
226,1017,69,084906,Texas City ISD,Galveston,C,6,72,78,7379,https://txschools.net/district/texas-city-isd-084906
226,1017,69,056902,Texline ISD,Dallam,A,6,85,91,224,https://txschools.net/district/texline-isd-056902
226,1017,69,014910,Troy ISD,Bell,B,6,78,84,1723,https://txschools.net/district/troy-isd-014910
226,1017,69,230908,Union Grove ISD,Upshur,B,6,80,86,710,https://txschools.net/district/union-grove-isd-230908
226,1017,69,230904,Union Hill ISD,Upshur,C,6,67,73,254,https://txschools.net/district/union-hill-isd-230904
226,1017,69,045905,Weimar ISD,Colorado,A,6,86,92,735,https://txschools.net/district/weimar-isd-045905
226,1017,69,170904,Willis ISD,Montgomery,C,6,72,78,9579,https://txschools.net/district/willis-isd-170904
296,1017,63,095901,Abernathy ISD,Hale,B,5,83,88,775,https://txschools.net/district/abernathy-isd-095901
296,1017,63,020901,Alvin ISD,Brazoria,B,5,81,86,29994,https://txschools.net/district/alvin-isd-020901
296,1017,63,212901,Arp ISD,Smith,C,5,70,75,918,https://txschools.net/district/arp-isd-212901
296,1017,63,227901,Austin ISD,Travis,B,5,73,78,69000,https://txschools.net/district/austin-isd-227901
296,1017,63,178913,Banquete ISD,Nueces,B,5,79,84,724,https://txschools.net/district/banquete-isd-178913
296,1017,63,158901,Bay City ISD,Matagorda,C,5,77,82,3312,https://txschools.net/district/bay-city-isd-158901
296,1017,63,125902,Ben Bolt-Palito Blanco ISD,Jim Wells,B,5,80,85,420,https://txschools.net/district/ben-bolt-palito-blanco-isd-125902
296,1017,63,016902,Blanco ISD,Blanco,B,5,77,82,1106,https://txschools.net/district/blanco-isd-016902
296,1017,63,249902,Boyd ISD,Wise,C,5,73,78,1443,https://txschools.net/district/boyd-isd-249902
296,1017,63,181901,Bridge City ISD,Orange,C,5,69,74,3072,https://txschools.net/district/bridge-city-isd-181901
296,1017,63,249903,Bridgeport ISD,Wise,C,5,70,75,2028,https://txschools.net/district/bridgeport-isd-249903
296,1017,63,025902,Brownwood ISD,Brown,B,5,79,84,3293,https://txschools.net/district/brownwood-isd-025902
296,1017,63,243901,Burkburnett ISD,Wichita,C,5,73,78,3142,https://txschools.net/district/burkburnett-isd-243901
296,1017,63,029901,Calhoun County ISD,Calhoun,B,5,79,84,3381,https://txschools.net/district/calhoun-county-isd-029901
296,1017,63,106901,Canadian ISD,Hemphill,A,5,87,92,675,https://txschools.net/district/canadian-isd-106901
296,1017,63,001902,Cayuga ISD,Anderson,B,5,85,90,574,https://txschools.net/district/cayuga-isd-001902
296,1017,63,210901,Center ISD,Shelby,C,5,72,77,2258,https://txschools.net/district/center-isd-210901
296,1017,63,003907,Central ISD,Angelina,C,5,73,78,1491,https://txschools.net/district/central-isd-003907
296,1017,63,126903,Cleburne ISD,Johnson,C,5,76,81,6776,https://txschools.net/district/cleburne-isd-126903
296,1017,63,146901,Cleveland ISD,Liberty,D,5,61,66,12648,https://txschools.net/district/cleveland-isd-146901
296,1017,63,071901,Clint ISD,El Paso,B,5,81,86,9829,https://txschools.net/district/clint-isd-071901
296,1017,63,060902,Cooper ISD,Delta,C,5,77,82,879,https://txschools.net/district/cooper-isd-060902
296,1017,63,057906,Desoto ISD,Dallas,C,5,66,71,5564,https://txschools.net/district/desoto-isd-057906
296,1017,63,003905,Diboll ISD,Angelina,B,5,78,83,1513,https://txschools.net/district/diboll-isd-003905
296,1017,63,159901,Eagle Pass ISD,Maverick,B,5,79,84,13415,https://txschools.net/district/eagle-pass-isd-159901
296,1017,63,036903,East Chambers ISD,Chambers,B,5,82,87,1563,https://txschools.net/district/east-chambers-isd-036903
296,1017,63,120901,Edna ISD,Jackson,B,5,80,85,1538,https://txschools.net/district/edna-isd-120901
296,1017,63,071902,El Paso ISD,El Paso,B,5,78,83,46113,https://txschools.net/district/el-paso-isd-071902
296,1017,63,210906,Excelsior ISD,Shelby,C,5,70,75,112,https://txschools.net/district/excelsior-isd-210906
296,1017,63,129902,Forney ISD,Kaufman,C,5,72,77,19643,https://txschools.net/district/forney-isd-129902
296,1017,63,057909,Garland ISD,Dallas,B,5,81,86,49060,https://txschools.net/district/garland-isd-057909
296,1017,63,167901,Goldthwaite ISD,Mills,B,5,83,88,504,https://txschools.net/district/goldthwaite-isd-167901
296,1017,63,088902,Goliad ISD,Goliad,B,5,73,78,1191,https://txschools.net/district/goliad-isd-088902
296,1017,63,234904,Grand Saline ISD,Van Zandt,B,5,75,80,1205,https://txschools.net/district/grand-saline-isd-234904
296,1017,63,205902,Gregory-Portland ISD,San Patricio,B,5,80,85,5116,https://txschools.net/district/gregory-portland-isd-205902
296,1017,63,147902,Groesbeck ISD,Limestone,C,5,70,75,1457,https://txschools.net/district/groesbeck-isd-147902
296,1017,63,127903,Hamlin Collegiate ISD,Jones,B,5,75,80,383,https://txschools.net/district/hamlin-collegiate-isd-127903
296,1017,63,086902,Harper ISD,Gillespie,B,5,81,86,566,https://txschools.net/district/harper-isd-086902
296,1017,63,121904,Jasper ISD,Jasper,C,5,65,70,1947,https://txschools.net/district/jasper-isd-121904
296,1017,63,155901,Jefferson ISD,Marion,C,5,72,77,1105,https://txschools.net/district/jefferson-isd-155901
296,1017,63,121905,Kirbyville CISD,Jasper,C,5,73,78,1443,https://txschools.net/district/kirbyville-cisd-121905
296,1017,63,090902,Lefors ISD,Gray,C,5,60,65,177,https://txschools.net/district/lefors-isd-090902
296,1017,63,140904,Littlefield ISD,Lamb,B,5,82,87,1185,https://txschools.net/district/littlefield-isd-140904
296,1017,63,043919,Lovejoy ISD,Collin,A,5,81,86,3841,https://txschools.net/district/lovejoy-isd-043919
296,1017,63,129905,Mabank ISD,Kaufman,B,5,83,88,4098,https://txschools.net/district/mabank-isd-129905
296,1017,63,220908,Mansfield ISD,Tarrant,B,5,82,87,34654,https://txschools.net/district/mansfield-isd-220908
296,1017,63,010901,Medina ISD,Bandera,B,5,77,82,239,https://txschools.net/district/medina-isd-010901
296,1017,63,039905,Midway ISD,Clay,B,5,78,83,128,https://txschools.net/district/midway-isd-039905
296,1017,63,167902,Mullin ISD,Mills,C,5,70,75,176,https://txschools.net/district/mullin-isd-167902
296,1017,63,152902,New Deal ISD,Lubbock,B,5,81,86,697,https://txschools.net/district/new-deal-isd-152902
296,1017,63,252902,Newcastle ISD,Young,B,5,82,87,231,https://txschools.net/district/newcastle-isd-252902
296,1017,63,184908,Peaster ISD,Parker,B,5,75,80,1715,https://txschools.net/district/peaster-isd-184908
296,1017,63,226903,San Angelo ISD,Tom Green,C,5,70,75,12500,https://txschools.net/district/san-angelo-isd-226903
296,1017,63,214902,San Isidro ISD,Starr,B,5,79,84,151,https://txschools.net/district/san-isidro-isd-214902
296,1017,63,204904,Shepherd ISD,San Jacinto,C,5,70,75,1967,https://txschools.net/district/shepherd-isd-204904
296,1017,63,071909,Socorro ISD,El Paso,B,5,84,89,45850,https://txschools.net/district/socorro-isd-071909
296,1017,63,057919,Sunnyvale ISD,Dallas,A,5,81,86,2313,https://txschools.net/district/sunnyvale-isd-057919
296,1017,63,129906,Terrell ISD,Kaufman,C,5,69,74,5178,https://txschools.net/district/terrell-isd-129906
296,1017,63,212905,Tyler ISD,Smith,B,5,78,83,18800,https://txschools.net/district/tyler-isd-212905
296,1017,63,232904,Utopia ISD,Uvalde,A,5,89,94,190,https://txschools.net/district/utopia-isd-232904
296,1017,63,108916,Valley View ISD,Hidalgo,A,5,87,92,3304,https://txschools.net/district/valley-view-isd-108916
296,1017,63,226908,Veribest ISD,Tom Green,B,5,81,86,258,https://txschools.net/district/veribest-isd-226908
296,1017,63,237904,Waller ISD,Waller,B,5,75,80,10846,https://txschools.net/district/waller-isd-237904
296,1017,63,243905,Wichita Falls ISD,Wichita,C,5,71,76,12435,https://txschools.net/district/wichita-falls-isd-243905
360,1017,85,101903,Alief ISD,Harris,C,4,76,80,36376,https://txschools.net/district/alief-isd-101903
360,1017,85,126901,Alvarado ISD,Johnson,C,4,74,78,3703,https://txschools.net/district/alvarado-isd-126901
360,1017,85,093901,Anderson-Shiro CISD,Grimes,A,4,81,85,944,https://txschools.net/district/anderson-shiro-cisd-093901
360,1017,85,127901,Anson ISD,Jones,C,4,71,75,702,https://txschools.net/district/anson-isd-127901
360,1017,85,220901,Arlington ISD,Tarrant,C,4,75,79,51102,https://txschools.net/district/arlington-isd-220901
360,1017,85,200901,Ballinger ISD,Runnels,B,4,71,75,781,https://txschools.net/district/ballinger-isd-200901
360,1017,85,013901,Beeville ISD,Bee,C,4,74,78,2871,https://txschools.net/district/beeville-isd-013901
360,1017,85,066901,Benavides ISD,Duval,D,4,70,74,352,https://txschools.net/district/benavides-isd-066901
360,1017,85,020905,Brazosport ISD,Brazoria,B,4,79,83,10843,https://txschools.net/district/brazosport-isd-020905
360,1017,85,223901,Brownfield ISD,Terry,C,4,72,76,1587,https://txschools.net/district/brownfield-isd-223901
360,1017,85,021902,Bryan ISD,Brazos,C,4,75,79,15653,https://txschools.net/district/bryan-isd-021902
360,1017,85,212902,Bullard ISD,Smith,B,4,78,82,2853,https://txschools.net/district/bullard-isd-212902
360,1017,85,057903,Carrollton-Farmers Branch ISD,Dallas,B,4,79,83,22831,https://txschools.net/district/carrollton-farmers-branch-isd-057903
360,1017,85,229906,Chester ISD,Tyler,B,4,77,81,186,https://txschools.net/district/chester-isd-229906
360,1017,85,099902,Chillicothe ISD,Hardeman,B,4,84,88,172,https://txschools.net/district/chillicothe-isd-099902
360,1017,85,091902,Collinsville ISD,Grayson,B,4,78,82,647,https://txschools.net/district/collinsville-isd-091902
360,1017,85,045902,Columbus ISD,Colorado,B,4,78,82,1594,https://txschools.net/district/columbus-isd-045902
360,1017,85,142901,Cotulla ISD,La Salle,C,4,75,79,1130,https://txschools.net/district/cotulla-isd-142901
360,1017,85,101906,Crosby ISD,Harris,B,4,77,81,7183,https://txschools.net/district/crosby-isd-101906
360,1017,85,101907,Cypress-Fairbanks ISD,Harris,B,4,82,86,114430,https://txschools.net/district/cypress-fairbanks-isd-101907
360,1017,85,020904,Danbury ISD,Brazoria,B,4,76,80,645,https://txschools.net/district/danbury-isd-020904
360,1017,85,058902,Dawson ISD,Dawson,B,4,79,83,145,https://txschools.net/district/dawson-isd-058902
360,1017,85,251901,Denver City ISD,Yoakum,B,4,78,82,1395,https://txschools.net/district/denver-city-isd-251901
360,1017,85,068901,Ector County ISD,Ector,C,4,73,77,31866,https://txschools.net/district/ector-county-isd-068901
360,1017,85,220904,Everman ISD,Tarrant,C,4,72,76,4704,https://txschools.net/district/everman-isd-220904
360,1017,85,143906,Ezzell ISD,Lavaca,B,4,82,86,124,https://txschools.net/district/ezzell-isd-143906
360,1017,85,060914,Fannindel ISD,Delta,D,4,65,69,152,https://txschools.net/district/fannindel-isd-060914
360,1017,85,070905,Ferris ISD,Ellis,B,4,80,84,3031,https://txschools.net/district/ferris-isd-070905
360,1017,85,079907,Fort Bend ISD,Fort Bend,B,4,78,82,77929,https://txschools.net/district/fort-bend-isd-079907
360,1017,85,015914,Ft Sam Houston ISD,Bexar,A,4,83,87,1543,https://txschools.net/district/ft-sam-houston-isd-015914
360,1017,85,169906,Gold Burg ISD,Montague,C,4,68,72,149,https://txschools.net/district/gold-burg-isd-169906
360,1017,85,226907,Grape Creek ISD,Tom Green,C,4,73,77,1192,https://txschools.net/district/grape-creek-isd-226907
360,1017,85,220906,Grapevine-Colleyville ISD,Tarrant,A,4,78,82,13343,https://txschools.net/district/grapevine-colleyville-isd-220906
360,1017,85,098901,Gruver ISD,Hansford,A,4,90,94,419,https://txschools.net/district/gruver-isd-098901
360,1017,85,015904,Harlandale ISD,Bexar,C,4,71,75,11096,https://txschools.net/district/harlandale-isd-015904
360,1017,85,031903,Harlingen CISD,Cameron,B,4,84,88,16187,https://txschools.net/district/harlingen-cisd-031903
360,1017,85,198905,Hearne ISD,Robertson,D,4,61,65,719,https://txschools.net/district/hearne-isd-198905
360,1017,85,005902,Holliday ISD,Archer,A,4,74,78,1127,https://txschools.net/district/holliday-isd-005902
360,1017,85,093903,Iola ISD,Grimes,A,4,81,85,656,https://txschools.net/district/iola-isd-093903
360,1017,85,246907,Jarrell ISD,Williamson,C,4,68,72,4514,https://txschools.net/district/jarrell-isd-246907
360,1017,85,132902,Jayton-Girard ISD,Kent,A,4,90,94,187,https://txschools.net/district/jayton-girard-isd-132902
360,1017,85,221911,Jim Ned CISD,Taylor,A,4,73,77,1625,https://txschools.net/district/jim-ned-cisd-221911
360,1017,85,007902,Jourdanton ISD,Atascosa,C,4,72,76,1561,https://txschools.net/district/jourdanton-isd-007902
360,1017,85,175907,Kerens ISD,Navarro,B,4,82,86,692,https://txschools.net/district/kerens-isd-175907
360,1017,85,100903,Kountze ISD,Hardin,C,4,77,81,1163,https://txschools.net/district/kountze-isd-100903
360,1017,85,101916,La Porte ISD,Harris,B,4,83,87,6900,https://txschools.net/district/la-porte-isd-101916
360,1017,85,079901,Lamar CISD,Fort Bend,B,4,83,87,48645,https://txschools.net/district/lamar-cisd-079901
360,1017,85,193902,Leakey ISD,Real,C,4,72,76,308,https://txschools.net/district/leakey-isd-193902
360,1017,85,187907,Livingston ISD,Polk,C,4,75,79,3988,https://txschools.net/district/livingston-isd-187907
360,1017,85,150901,Llano ISD,Llano,B,4,83,87,2009,https://txschools.net/district/llano-isd-150901
360,1017,85,022902,Marathon ISD,Brewster,B,4,74,78,46,https://txschools.net/district/marathon-isd-022902
360,1017,85,094904,Marion ISD,Guadalupe,B,4,73,77,1741,https://txschools.net/district/marion-isd-094904
360,1017,85,165901,Midland ISD,Midland,C,4,69,73,29048,https://txschools.net/district/midland-isd-165901
360,1017,85,009901,Muleshoe ISD,Bailey,B,4,78,82,1309,https://txschools.net/district/muleshoe-isd-009901
360,1017,85,138903,Munday CISD,Knox,B,4,87,91,375,https://txschools.net/district/munday-cisd-138903
360,1017,85,174904,Nacogdoches ISD,Nacogdoches,C,4,70,74,5513,https://txschools.net/district/nacogdoches-isd-174904
360,1017,85,001906,Neches ISD,Anderson,B,4,81,85,338,https://txschools.net/district/neches-isd-001906
360,1017,85,046901,New Braunfels ISD,Comal,B,4,75,79,9710,https://txschools.net/district/new-braunfels-isd-046901
360,1017,85,015910,North East ISD,Bexar,B,4,77,81,53464,https://txschools.net/district/north-east-isd-015910
360,1017,85,051901,Paducah ISD,Cottle,B,4,81,85,137,https://txschools.net/district/paducah-isd-051901
360,1017,85,195901,Pecos-Barstow-Toyah ISD,Reeves,C,4,66,70,2945,https://txschools.net/district/pecos-barstow-toyah-isd-195901
360,1017,85,108909,Pharr-San Juan-Alamo ISD,Hidalgo,A,4,86,90,29043,https://txschools.net/district/pharr-san-juan-alamo-isd-108909
360,1017,85,032902,Pittsburg ISD,Camp,A,4,88,92,2228,https://txschools.net/district/pittsburg-isd-032902
360,1017,85,085902,Post ISD,Garza,D,4,66,70,648,https://txschools.net/district/post-isd-085902
360,1017,85,007906,Poteet ISD,Atascosa,D,4,64,68,1867,https://txschools.net/district/poteet-isd-007906
360,1017,85,189902,Presidio ISD,Presidio,C,4,73,77,1063,https://txschools.net/district/presidio-isd-189902
360,1017,85,214901,Rio Grande City Grulla ISD,Starr,B,4,83,87,9157,https://txschools.net/district/rio-grande-city-grulla-isd-214901
360,1017,85,188902,River Road ISD,Potter,B,4,75,79,1183,https://txschools.net/district/river-road-isd-188902
360,1017,85,160904,Rochelle ISD,McCulloch,A,4,89,93,166,https://txschools.net/district/rochelle-isd-160904
360,1017,85,246909,Round Rock ISD,Williamson,B,4,80,84,45865,https://txschools.net/district/round-rock-isd-246909
360,1017,85,123913,Sabine Pass ISD,Jefferson,B,4,78,82,373,https://txschools.net/district/sabine-pass-isd-123913
360,1017,85,094902,Schertz-Cibolo-U City ISD,Guadalupe,B,4,72,76,14764,https://txschools.net/district/schertz-cibolo-u-city-isd-094902
360,1017,85,242902,Shamrock ISD,Wheeler,C,4,76,80,350,https://txschools.net/district/shamrock-isd-242902
360,1017,85,001909,Slocum ISD,Anderson,B,4,81,85,330,https://txschools.net/district/slocum-isd-001909
360,1017,85,101920,Spring Branch ISD,Harris,B,4,81,85,31584,https://txschools.net/district/spring-branch-isd-101920
360,1017,85,092907,Spring Hill ISD,Gregg,A,4,86,90,1941,https://txschools.net/district/spring-hill-isd-092907
360,1017,85,063903,Spur ISD,Dickens,B,4,73,77,210,https://txschools.net/district/spur-isd-063903
360,1017,85,079910,Stafford MSD,Fort Bend,B,4,81,85,3529,https://txschools.net/district/stafford-msd-079910
360,1017,85,166905,Thorndale ISD,Milam,B,4,79,83,662,https://txschools.net/district/thorndale-isd-166905
360,1017,85,091918,Tom Bean ISD,Grayson,B,4,74,78,763,https://txschools.net/district/tom-bean-isd-091918
360,1017,85,096905,Turkey-Quitaque ISD,Hall,A,4,88,92,175,https://txschools.net/district/turkey-quitaque-isd-096905
360,1017,85,044902,Wellington ISD,Collingsworth,B,4,87,91,516,https://txschools.net/district/wellington-isd-044902
360,1017,85,223904,Wellman-Union CISD,Terry,A,4,85,89,245,https://txschools.net/district/wellman-union-cisd-223904
360,1017,85,100908,West Hardin County CISD,Hardin,C,4,71,75,506,https://txschools.net/district/west-hardin-county-cisd-100908
360,1017,85,092908,White Oak ISD,Gregg,B,4,83,87,1429,https://txschools.net/district/white-oak-isd-092908
360,1017,85,062904,Yorktown ISD,Dewitt,B,4,77,81,552,https://txschools.net/district/yorktown-isd-062904
446,1017,90,221901,Abilene ISD,Taylor,C,3,73,76,14260,https://txschools.net/district/abilene-isd-221901
446,1017,90,015901,Alamo Heights ISD,Bexar,B,3,78,81,4723,https://txschools.net/district/alamo-heights-isd-015901
446,1017,90,188901,Amarillo ISD,Potter,B,3,83,86,28172,https://txschools.net/district/amarillo-isd-188901
446,1017,90,140901,Amherst ISD,Lamb,B,3,76,79,102,https://txschools.net/district/amherst-isd-140901
446,1017,90,109912,Aquilla ISD,Hill,B,3,84,87,322,https://txschools.net/district/aquilla-isd-109912
