# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/school-progress-declines
# rows: 1176 (excluding this header and the column row)
# ranking: Texas school districts with the largest School Progress declines since 2023-24
# population: 1,176 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
140,1176,41,110905,Ropes ISD,Hockley,A,-3,87,84,670,https://txschools.net/district/ropes-isd-110905
140,1176,41,073905,Rosebud-Lott ISD,Falls,B,-3,86,83,763,https://txschools.net/district/rosebud-lott-isd-073905
140,1176,41,207901,Schleicher ISD,Schleicher,B,-3,85,82,383,https://txschools.net/district/schleicher-isd-207901
140,1176,41,152903,Slaton ISD,Lubbock,C,-3,77,74,1308,https://txschools.net/district/slaton-isd-152903
140,1176,41,249908,Slidell ISD,Wise,B,-3,75,72,515,https://txschools.net/district/slidell-isd-249908
140,1176,41,108808,Vanguard Academy,Hidalgo,A,-3,93,90,6739,https://txschools.net/district/vanguard-academy-108808
140,1176,41,226906,Wall ISD,Tom Green,B,-3,82,79,1306,https://txschools.net/district/wall-isd-226906
140,1176,41,229904,Warren ISD,Tyler,C,-3,73,70,1178,https://txschools.net/district/warren-isd-229904
140,1176,41,240904,Webb CISD,Webb,C,-3,78,75,206,https://txschools.net/district/webb-cisd-240904
140,1176,41,001908,Westwood ISD,Anderson,D,-3,70,67,1300,https://txschools.net/district/westwood-isd-001908
182,1176,43,180903,Adrian ISD,Oldham,A,-2,90,88,136,https://txschools.net/district/adrian-isd-180903
182,1176,43,057806,Advantage Academy,Dallas,C,-2,79,77,909,https://txschools.net/district/advantage-academy-057806
182,1176,43,010902,Bandera ISD,Bandera,C,-2,74,72,2159,https://txschools.net/district/bandera-isd-010902
182,1176,43,117901,Borger ISD,Hutchinson,C,-2,76,74,2147,https://txschools.net/district/borger-isd-117901
182,1176,43,119901,Bryson ISD,Jack,B,-2,87,85,262,https://txschools.net/district/bryson-isd-119901
182,1176,43,166907,Buckholts ISD,Milam,C,-2,78,76,107,https://txschools.net/district/buckholts-isd-166907
182,1176,43,191901,Canyon ISD,Randall,B,-2,82,80,11527,https://txschools.net/district/canyon-isd-191901
182,1176,43,212909,Chapel Hill ISD,Smith,C,-2,82,80,3186,https://txschools.net/district/chapel-hill-isd-212909
182,1176,43,206903,Cherokee ISD,San Saba,B,-2,91,89,127,https://txschools.net/district/cherokee-isd-206903
182,1176,43,147901,Coolidge ISD,Limestone,B,-2,89,87,311,https://txschools.net/district/coolidge-isd-147901
182,1176,43,018908,Cranfills Gap ISD,Bosque,B,-2,89,87,116,https://txschools.net/district/cranfills-gap-isd-018908
182,1176,43,054901,Crosbyton CISD,Crosby,C,-2,78,76,293,https://txschools.net/district/crosbyton-cisd-054901
182,1176,43,015836,Eleanor Kolitz Hebrew Language Academy,Bexar,B,-2,90,88,464,https://txschools.net/district/eleanor-kolitz-hebrew-language-academy-015836
182,1176,43,030906,Eula ISD,Callahan,B,-2,82,80,486,https://txschools.net/district/eula-isd-030906
182,1176,43,033901,Groom ISD,Carson,B,-2,72,70,112,https://txschools.net/district/groom-isd-033901
182,1176,43,135001,Guthrie CSD,King,A,-2,87,85,99,https://txschools.net/district/guthrie-csd-135001
